Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,Churn
1.0,1,3,15.0,4,1,3.0,3,2,2,2,2,0,16.0,1.0,1.0,7.0,152.53,0
22.0,2,1,13.0,6,1,2.0,4,0,3,2,9,0,23.0,1.0,1.0,0.0,145.0,0
24.0,2,3,20.0,4,0,2.0,3,2,2,0,5,0,11.0,0.0,1.0,7.0,149.36,0
9.0,2,1,14.0,4,0,3.0,3,3,3,0,5,0,13.0,1.0,2.0,2.0,125.43,0
0.0,0,3,25.0,5,1,3.0,2,2,2,2,9,1,13.0,1.0,1.0,4.0,153.04,1
27.0,1,1,8.0,4,0,3.0,3,1,2,2,3,1,13.0,1.0,1.0,2.0,266.59,0
0.0,2,3,16.0,5,0,3.0,3,2,3,1,2,1,12.0,0.0,1.0,3.0,142.6,0
3.0,2,3,14.0,1,1,3.0,3,3,4,0,2,0,18.0,1.0,1.0,0.0,124.75999999999999,0
0.0,0,1,9.0,1,1,3.0,3,3,5,2,1,0,22.0,0.0,1.0,4.0,131.02,1
9.0,2,1,17.0,0,0,2.0,3,3,4,0,2,0,13.0,1.0,1.0,2.0,123.02000000000001,0
9.0,1,3,8.0,3,1,3.0,4,0,3,0,2,0,13.0,6.0,9.0,0.0,175.96,0
9.0,0,1,10.0,1,1,2.0,3,3,2,2,10,1,23.0,1.0,1.0,0.0,123.02000000000001,1
10.0,2,1,20.0,4,0,3.0,3,3,5,1,2,0,12.0,3.0,9.0,11.0,130.34,0
13.0,1,3,8.0,5,0,2.0,3,2,4,1,8,0,12.0,0.0,1.0,3.0,157.15,0
15.0,2,1,14.0,4,0,3.0,3,3,5,1,4,0,16.0,1.0,1.0,2.0,125.75999999999999,0
10.0,2,1,16.0,4,1,2.0,3,2,4,2,3,1,12.0,0.0,1.0,1.0,141.97,0
16.0,1,1,18.0,4,1,2.0,4,1,4,1,2,0,11.0,0.0,2.0,9.0,243.36,0
13.0,2,1,8.0,0,0,3.0,4,2,3,0,7,0,22.0,1.0,1.0,0.0,134.48,0
27.0,1,1,11.0,3,1,2.0,3,5,5,0,5,0,15.0,1.0,1.0,2.0,291.97,0
7.0,0,3,10.0,5,0,3.0,3,2,3,0,10,0,15.0,1.0,1.0,2.0,165.38,0
4.0,2,1,13.0,3,0,2.0,3,2,5,0,2,0,12.0,3.0,3.0,11.0,143.06,0
9.0,0,1,27.0,0,1,3.0,3,3,2,0,8,0,20.0,0.0,1.0,2.0,123.02000000000001,0
16.0,2,1,14.0,6,0,3.0,3,2,3,1,5,1,14.0,0.0,1.0,2.0,145.22,0
0.0,2,3,10.0,4,0,2.0,4,2,2,2,2,1,11.0,0.0,1.0,3.0,144.87,0
10.0,0,1,31.0,3,0,3.0,3,2,3,0,4,1,15.0,3.0,9.0,7.0,144.49,0
9.0,2,1,6.0,4,1,3.0,4,3,5,0,2,0,12.0,0.0,3.0,2.0,123.02000000000001,0
12.0,0,1,6.0,4,1,2.0,3,5,3,1,2,1,14.0,0.0,1.0,6.0,291.97,0
27.0,0,3,12.0,4,0,2.0,2,1,5,0,10,0,11.0,2.0,2.0,7.0,232.12,0
3.0,1,3,18.0,1,0,2.0,3,2,3,2,1,0,11.0,3.0,4.0,4.0,165.77,0
14.0,1,3,6.0,5,1,2.0,2,0,5,0,2,0,16.0,1.0,1.0,7.0,183.92,0
1.0,2,1,23.0,3,1,3.0,3,2,5,1,2,0,12.0,0.0,1.0,8.0,145.58,0
0.0,2,1,9.0,3,1,3.0,3,4,5,0,6,0,13.0,1.0,1.0,2.0,140.31,1
25.0,1,1,9.0,3,1,2.0,4,0,3,0,3,1,14.0,0.0,1.0,4.0,179.69,0
18.0,2,1,14.0,4,1,3.0,3,3,2,0,4,0,21.0,1.0,1.0,2.0,126.53999999999999,0
25.0,1,1,10.0,4,0,2.0,3,1,2,0,3,0,13.0,1.0,1.0,4.0,265.55,0
15.0,0,1,32.0,4,0,3.0,3,2,3,1,3,0,11.0,1.0,1.0,2.0,145.56,0
3.0,1,1,8.0,4,0,2.0,5,2,2,2,3,0,20.0,0.0,1.0,2.0,160.91,0
27.0,1,1,13.0,4,0,2.0,3,5,5,0,6,0,15.0,0.0,9.0,10.0,291.97,0
19.0,2,1,24.0,3,0,2.0,3,2,3,1,3,0,14.0,0.0,1.0,8.0,148.1,0
15.0,0,1,32.0,1,0,2.0,4,2,2,0,1,0,11.0,0.0,1.0,4.0,145.23,0
0.0,2,3,6.0,1,0,3.0,3,3,4,2,2,1,16.0,1.0,1.0,4.0,132.02,1
0.0,0,3,14.0,5,0,2.0,5,3,3,1,1,0,16.0,1.0,1.0,0.0,123.50999999999999,1
9.0,0,1,8.0,4,1,2.0,3,4,2,0,2,1,23.0,1.0,1.0,0.0,123.02000000000001,0
13.0,1,3,8.0,4,0,3.0,3,5,3,0,1,0,14.0,1.0,1.0,11.0,280.41,0
0.0,2,1,29.0,4,0,3.0,3,3,2,1,2,0,22.0,1.0,1.0,2.0,128.86,0
9.0,0,1,9.0,4,1,2.0,3,3,2,0,5,0,15.0,0.0,1.0,4.0,123.02000000000001,0
2.0,1,1,9.0,3,1,3.0,4,0,3,0,2,0,18.0,1.0,1.0,3.0,219.35000000000002,0
0.0,2,1,14.0,1,0,3.0,4,3,4,0,6,0,16.0,0.0,1.0,1.0,125.46000000000001,1
0.0,2,2,14.0,1,1,2.0,4,3,2,2,2,0,12.0,1.0,1.0,0.0,125.63999999999999,1
3.0,0,3,28.0,6,0,3.0,3,0,5,0,1,0,11.0,2.0,7.0,8.0,184.12,0
27.0,1,3,32.0,5,1,2.0,4,1,2,1,4,0,12.0,0.0,2.0,0.0,241.18,0
23.0,1,1,32.0,4,1,2.0,4,1,3,0,1,0,15.0,1.0,9.0,7.0,270.46,0
3.0,0,1,14.0,0,0,2.0,3,3,2,2,1,0,14.0,5.0,6.0,7.0,125.63999999999999,0
27.0,0,3,32.0,5,0,3.0,4,0,5,0,5,0,19.0,6.0,9.0,11.0,202.66,0
20.0,1,1,8.0,3,0,3.0,3,2,2,1,6,0,13.0,0.0,1.0,4.0,150.7,0
19.0,1,1,8.0,4,1,2.0,3,1,3,0,7,0,13.0,1.0,1.0,1.0,278.61,0
8.0,2,1,28.0,4,1,2.0,5,4,3,2,1,0,15.0,2.0,4.0,3.0,142.3,0
27.0,2,1,14.0,4,0,2.0,3,2,3,2,8,0,11.0,1.0,1.0,0.0,137.8,0
7.0,2,1,8.0,4,1,3.0,4,3,3,1,4,0,12.0,5.0,5.0,7.0,127.68,0
19.0,1,3,16.0,5,0,3.0,4,0,2,0,3,1,19.0,1.0,1.0,2.0,190.71,0
4.0,1,1,15.0,4,1,2.0,3,0,4,1,2,0,23.0,1.0,1.0,8.0,206.48000000000002,0
0.0,1,1,21.0,3,1,2.0,3,0,3,0,8,1,12.0,0.0,2.0,7.0,236.10000000000002,1
0.0,2,1,16.0,0,1,2.0,5,3,2,1,8,0,13.0,0.0,1.0,3.0,134.08,1
3.0,2,3,13.0,5,1,3.0,3,3,4,2,1,0,14.0,1.0,1.0,2.0,129.83,0
8.0,1,1,22.0,4,1,3.0,3,0,3,0,5,1,12.0,0.0,1.0,0.0,176.32,0
0.0,0,1,26.0,4,1,3.0,3,0,3,0,4,0,12.0,1.0,1.0,0.0,198.24,1
0.0,0,2,29.0,6,0,2.0,3,0,5,1,10,1,15.0,1.0,1.0,2.0,199.5,1
9.0,0,1,11.0,6,1,3.0,3,3,3,0,5,0,17.0,2.0,2.0,0.0,123.02000000000001,0
9.0,0,3,16.0,3,1,2.0,3,0,2,2,2,0,14.0,1.0,9.0,7.0,199.8,0
0.0,0,1,10.0,1,1,2.0,4,4,3,2,6,0,16.0,1.0,1.0,2.0,138.94,1
21.0,2,3,8.0,5,0,2.0,3,2,2,0,3,0,14.0,4.0,6.0,7.0,140.51,0
27.0,1,3,24.0,4,0,2.0,3,1,4,2,4,0,23.0,1.0,7.0,7.0,268.35,0
14.0,0,3,16.0,4,1,2.0,3,2,2,2,8,0,14.0,0.0,1.0,10.0,162.3,0
8.0,2,3,6.0,5,1,2.0,3,2,3,0,10,0,11.0,3.0,6.0,9.0,147.17,0
13.0,1,1,12.0,4,0,3.0,3,1,3,2,8,0,15.0,4.0,2.0,11.0,232.37,0
12.0,0,1,14.0,4,0,2.0,3,4,3,0,2,0,11.0,0.0,1.0,7.0,137.55,0
4.0,1,3,8.0,4,1,3.0,3,2,2,2,5,1,13.0,1.0,1.0,5.0,165.82,0
15.0,1,1,30.0,3,1,2.0,3,0,5,0,2,1,21.0,4.0,5.0,8.0,174.06,0
18.0,2,3,8.0,6,1,3.0,3,2,4,0,1,0,19.0,3.0,3.0,7.0,148.05,0
0.0,0,2,23.0,4,0,3.0,3,3,3,1,1,1,11.0,0.0,1.0,0.0,127.41,1
2.0,2,1,25.0,1,1,2.0,3,2,2,1,5,0,12.0,0.0,1.0,2.0,142.62,0
6.0,1,1,6.0,3,0,3.0,2,1,3,1,5,0,19.0,1.0,1.0,5.0,261.84,0
0.0,1,3,13.0,4,1,2.0,4,0,2,1,10,0,21.0,1.0,1.0,3.0,215.57,0
9.0,0,3,11.0,5,1,3.0,3,4,4,2,2,1,14.0,1.0,1.0,0.0,123.02000000000001,1
13.0,0,3,32.0,6,1,2.0,5,0,5,1,4,0,15.0,1.0,1.0,3.0,209.32,0
14.0,0,1,8.0,6,0,3.0,4,2,3,2,3,1,17.0,0.0,1.0,7.0,168.11,0
0.0,2,3,32.0,3,1,2.0,3,2,3,1,6,0,12.0,1.0,1.0,0.0,143.06,0
8.0,2,3,6.0,3,0,3.0,3,2,3,2,2,0,16.0,0.0,1.0,3.0,148.59,0
7.0,1,3,27.0,4,1,3.0,2,2,2,2,2,0,12.0,5.0,5.0,7.0,153.37,0
0.0,2,1,14.0,1,1,3.0,5,3,2,2,2,1,18.0,1.0,1.0,0.0,123.4,1
10.0,1,1,6.0,1,0,2.0,3,0,2,2,5,0,17.0,1.0,1.0,2.0,174.91,0
19.0,0,1,24.0,3,0,2.0,3,0,3,0,6,0,11.0,1.0,1.0,2.0,205.27,0
14.0,1,3,8.0,4,0,3.0,3,1,5,0,8,0,16.0,1.0,9.0,8.0,265.95,0
10.0,0,3,15.0,3,1,3.0,3,0,4,1,2,0,13.0,6.0,7.0,7.0,188.34,0
25.0,1,1,12.0,1,1,3.0,3,2,5,1,4,1,12.0,2.0,6.0,9.0,155.77,0
0.0,0,3,17.0,6,1,2.0,2,2,3,0,9,0,12.0,1.0,1.0,2.0,147.07,1
0.0,0,3,14.0,0,1,2.0,3,3,2,0,1,0,13.0,0.0,2.0,1.0,124.0,0
11.0,1,1,16.0,3,0,3.0,3,2,3,0,4,0,19.0,1.0,1.0,0.0,198.24,0
10.0,1,1,6.0,4,0,3.0,3,2,4,0,7,0,12.0,3.0,4.0,3.0,164.47,0
22.0,1,1,24.0,4,1,2.0,4,5,3,1,2,1,15.0,0.0,1.0,9.0,291.97,0
0.0,2,1,29.0,0,1,3.0,2,3,2,0,2,1,11.0,0.0,1.0,4.0,127.25,0
0.0,1,3,32.0,5,1,3.0,3,2,4,0,2,0,20.0,1.0,1.0,4.0,162.72,0
9.0,2,1,23.0,6,1,3.0,4,3,4,0,2,0,21.0,1.0,1.0,0.0,123.02000000000001,0
23.0,0,2,9.0,3,1,2.0,3,5,4,0,2,0,11.0,1.0,9.0,7.0,282.0,0
9.0,2,3,19.0,0,1,2.0,3,3,3,0,2,0,11.0,1.0,1.0,6.0,123.02000000000001,0
0.0,0,1,13.0,4,0,3.0,3,3,3,0,2,1,16.0,0.0,1.0,2.0,128.86,1
9.0,0,3,18.0,4,1,3.0,4,3,5,0,2,0,18.0,1.0,1.0,0.0,123.02000000000001,1
7.0,2,1,6.0,4,1,2.0,4,4,2,0,2,1,13.0,0.0,1.0,3.0,136.22,0
0.0,2,3,19.0,3,1,2.0,3,2,5,1,3,0,17.0,0.0,1.0,2.0,142.33,1
8.0,2,1,31.0,6,1,2.0,4,2,2,2,5,0,14.0,0.0,1.0,2.0,136.81,0
4.0,1,3,12.0,3,1,3.0,2,2,2,1,5,0,22.0,3.0,5.0,7.0,154.6,0
9.0,2,1,12.0,0,0,3.0,4,3,3,1,1,0,12.0,1.0,1.0,3.0,123.02000000000001,0
10.0,1,3,8.0,5,1,3.0,3,2,3,0,5,1,11.0,0.0,1.0,0.0,196.02,0
0.0,2,1,6.0,4,0,3.0,4,3,4,2,2,0,13.0,1.0,1.0,0.0,128.36,0
15.0,2,1,8.0,4,0,2.0,3,2,2,0,2,0,13.0,2.0,2.0,2.0,140.89,0
16.0,1,1,12.0,6,1,2.0,4,1,2,1,5,1,14.0,1.0,1.0,0.0,266.27,0
11.0,2,1,14.0,4,0,2.0,3,3,5,2,4,0,17.0,1.0,1.0,0.0,126.19,0
16.0,0,1,15.0,3,1,3.0,3,2,3,1,4,1,13.0,2.0,4.0,7.0,156.79,0
21.0,1,1,6.0,4,0,2.0,4,1,5,0,8,0,11.0,0.0,2.0,2.0,254.01999999999998,0
17.0,1,2,6.0,4,0,2.0,4,2,3,2,5,0,11.0,1.0,1.0,2.0,159.85,0
7.0,2,3,14.0,1,0,2.0,3,3,3,1,2,1,18.0,1.0,1.0,6.0,125.78999999999999,0
0.0,2,3,8.0,5,1,3.0,3,3,5,1,1,0,11.0,0.0,1.0,2.0,130.41,1
0.0,2,3,28.0,1,1,2.0,3,3,3,2,2,0,11.0,1.0,1.0,2.0,134.47,0
17.0,1,1,9.0,6,1,2.0,3,5,2,0,5,1,15.0,1.0,1.0,1.0,291.97,0
0.0,2,1,12.0,0,1,3.0,3,3,3,0,1,0,20.0,2.0,2.0,2.0,127.72999999999999,0
6.0,1,3,14.0,5,1,2.0,3,2,3,1,1,0,12.0,1.0,1.0,2.0,171.04,0
5.0,1,1,15.0,4,0,3.0,3,2,2,0,2,1,12.0,1.0,1.0,5.0,163.22,0
9.0,0,1,9.0,0,0,3.0,3,3,3,1,2,0,20.0,1.0,1.0,0.0,123.02000000000001,0
26.0,1,3,6.0,3,0,2.0,3,2,5,2,8,0,20.0,6.0,8.0,10.0,183.81,0
7.0,2,1,6.0,4,1,3.0,3,3,2,0,2,0,12.0,6.0,8.0,8.0,126.91,0
8.0,0,3,32.0,4,0,3.0,3,2,5,0,3,0,14.0,0.0,1.0,0.0,142.86,1
0.0,2,1,12.0,4,0,3.0,3,3,2,0,2,1,13.0,0.0,1.0,2.0,126.59,0
10.0,1,1,9.0,6,1,2.0,3,0,3,0,2,0,15.0,6.0,7.0,8.0,194.34,0
2.0,1,3,9.0,3,0,3.0,3,2,3,0,2,0,14.0,0.0,1.0,2.0,155.61,0
8.0,1,1,12.0,4,1,2.0,5,2,2,2,2,0,13.0,6.0,9.0,8.0,166.46,0
6.0,0,1,12.0,4,1,2.0,3,2,2,1,4,0,23.0,4.0,4.0,7.0,177.25,0
27.0,1,2,25.0,3,1,2.0,3,0,4,0,3,0,15.0,3.0,7.0,1.0,207.25,0
9.0,1,1,15.0,3,1,2.0,4,2,4,1,3,1,11.0,1.0,1.0,2.0,188.47,0
9.0,2,1,9.0,0,1,2.0,4,3,2,2,1,0,13.0,0.0,1.0,1.0,123.02000000000001,0
0.0,1,1,16.0,3,1,2.0,3,4,3,2,2,1,11.0,0.0,1.0,1.0,123.02000000000001,1
0.0,0,1,9.0,4,1,3.0,3,3,5,2,2,1,11.0,6.0,9.0,7.0,133.48,1
9.0,0,1,9.0,4,1,2.0,4,4,3,0,2,0,18.0,1.0,1.0,0.0,123.02000000000001,0
0.0,2,1,10.0,0,1,3.0,2,3,5,0,3,0,16.0,0.0,1.0,2.0,128.19,0
0.0,2,3,14.0,4,1,2.0,2,2,4,0,1,0,22.0,0.0,1.0,2.0,148.51,0
11.0,2,3,13.0,5,0,2.0,4,2,2,2,1,0,20.0,1.0,1.0,5.0,140.28,0
2.0,0,1,6.0,4,1,3.0,5,3,2,1,2,0,18.0,2.0,2.0,8.0,127.19999999999999,0
21.0,1,3,8.0,5,1,2.0,2,2,4,0,4,0,12.0,2.0,2.0,2.0,181.2,0
0.0,0,3,9.0,3,0,3.0,2,2,2,1,2,1,20.0,1.0,1.0,4.0,146.47,0
10.0,2,1,16.0,4,1,3.0,2,4,2,2,4,0,17.0,1.0,1.0,0.0,146.8,0
23.0,2,1,32.0,0,1,3.0,2,3,3,0,2,1,11.0,3.0,3.0,8.0,132.21,0
7.0,1,1,15.0,3,0,2.0,4,0,4,2,2,0,14.0,4.0,7.0,7.0,186.21,0
0.0,2,3,9.0,4,0,3.0,3,2,3,2,10,0,14.0,1.0,2.0,0.0,145.77,1
12.0,2,1,8.0,1,0,3.0,4,2,3,2,2,0,11.0,2.0,9.0,10.0,145.53,0
5.0,1,3,16.0,5,1,2.0,3,2,2,2,2,0,12.0,0.0,1.0,8.0,153.96,0
13.0,0,3,14.0,1,1,2.0,3,2,3,0,4,1,14.0,1.0,1.0,3.0,167.96,1
11.0,1,1,6.0,4,0,2.0,2,2,2,2,1,0,13.0,1.0,1.0,8.0,176.25,0
0.0,1,1,6.0,4,0,3.0,3,0,5,0,2,0,11.0,1.0,1.0,7.0,174.12,0
5.0,1,1,9.0,4,0,2.0,3,0,2,2,4,0,15.0,3.0,7.0,3.0,211.58999999999997,0
20.0,1,3,20.0,5,1,2.0,3,2,5,2,3,0,12.0,0.0,1.0,7.0,149.6,0
13.0,0,3,11.0,4,1,2.0,4,0,5,0,6,1,21.0,0.0,1.0,11.0,204.75,0
26.0,1,1,13.0,4,1,2.0,2,1,3,0,4,0,19.0,0.0,2.0,3.0,248.14,0
14.0,1,2,16.0,6,1,3.0,4,5,2,1,4,0,15.0,1.0,9.0,6.0,291.41,0
27.0,1,3,22.0,5,1,2.0,3,2,5,2,9,0,14.0,1.0,2.0,2.0,154.05,0
0.0,0,1,16.0,4,1,2.0,3,0,5,1,2,0,21.0,1.0,1.0,7.0,187.93,0
14.0,1,2,6.0,6,1,2.0,4,5,3,0,2,0,12.0,1.0,2.0,10.0,291.89,0
23.0,2,3,14.0,5,1,2.0,3,4,4,0,8,0,15.0,1.0,2.0,2.0,138.75,0
9.0,2,1,6.0,4,0,3.0,5,3,4,2,8,1,13.0,1.0,3.0,7.0,123.02000000000001,1
9.0,0,1,14.0,4,0,3.0,2,0,5,0,10,0,14.0,0.0,1.0,3.0,217.13,0
11.0,1,1,6.0,4,0,2.0,3,0,3,2,5,1,14.0,0.0,1.0,0.0,178.61,0
17.0,0,1,30.0,3,1,2.0,5,4,3,2,3,0,14.0,0.0,1.0,4.0,137.08,0
20.0,0,3,9.0,3,0,2.0,3,1,3,1,10,1,12.0,6.0,2.0,11.0,237.7,0
3.0,1,3,32.0,5,1,2.0,3,2,2,1,8,0,23.0,4.0,7.0,7.0,153.04,0
2.0,2,3,14.0,4,1,2.0,3,3,3,2,2,0,11.0,0.0,1.0,0.0,126.41999999999999,0
5.0,0,1,25.0,0,1,3.0,2,3,3,1,7,1,12.0,2.0,2.0,2.0,127.59,1
16.0,0,3,21.0,4,1,2.0,4,2,2,0,4,0,18.0,0.0,2.0,2.0,168.04,0
7.0,1,1,14.0,3,0,3.0,3,2,3,2,4,0,11.0,1.0,4.0,3.0,161.42,0
0.0,2,1,14.0,0,1,2.0,3,3,5,0,2,0,14.0,0.0,1.0,2.0,125.0,0
12.0,1,2,9.0,6,0,2.0,2,2,4,0,10,0,15.0,3.0,3.0,6.0,163.89,0
27.0,1,1,15.0,3,1,2.0,3,1,2,0,8,0,11.0,0.0,1.0,3.0,211.02999999999997,0
13.0,2,1,14.0,0,0,2.0,4,3,2,2,1,1,20.0,2.0,2.0,3.0,123.41999999999999,0
0.0,1,1,13.0,3,0,2.0,4,2,5,2,9,0,19.0,1.0,1.0,7.0,168.11,0
9.0,2,3,16.0,5,1,2.0,3,3,4,1,2,0,14.0,0.0,2.0,2.0,123.02000000000001,0
26.0,2,1,14.0,4,1,2.0,3,2,2,2,3,0,17.0,1.0,2.0,2.0,124.5,0
8.0,0,1,8.0,4,0,3.0,3,2,5,1,3,0,11.0,0.0,1.0,0.0,150.93,0
5.0,0,1,30.0,4,1,3.0,3,2,2,0,2,0,15.0,2.0,4.0,7.0,153.09,0
11.0,2,1,8.0,0,1,3.0,3,3,3,0,7,1,13.0,0.0,1.0,1.0,130.57,0
7.0,1,1,14.0,4,0,2.0,3,2,5,1,4,0,14.0,1.0,1.0,0.0,151.21,0
25.0,1,3,9.0,5,1,2.0,4,1,5,0,2,0,11.0,1.0,1.0,11.0,268.56,0
0.0,2,1,6.0,6,1,3.0,3,3,2,2,2,1,13.0,5.0,7.0,8.0,126.86000000000001,1
0.0,1,3,32.0,3,0,2.0,3,2,2,2,2,0,23.0,0.0,1.0,4.0,161.8,0
18.0,1,3,8.0,1,1,2.0,5,2,3,2,1,0,13.0,0.0,3.0,1.0,166.32,0
0.0,2,1,16.0,3,1,3.0,2,3,3,2,2,0,18.0,1.0,1.0,2.0,135.05,0
10.0,0,3,32.0,4,0,3.0,2,2,3,2,5,1,12.0,1.0,1.0,3.0,163.97,1
7.0,1,3,8.0,6,1,2.0,3,2,2,2,2,0,22.0,0.0,1.0,4.0,162.74,0
18.0,1,1,8.0,3,1,3.0,3,5,5,0,6,1,15.0,1.0,1.0,4.0,291.97,1
9.0,0,3,14.0,4,1,3.0,4,0,5,2,2,0,15.0,0.0,1.0,9.0,175.87,0
25.0,0,1,25.0,3,1,2.0,3,4,2,0,1,0,18.0,1.0,1.0,2.0,142.58,0
0.0,0,1,6.0,4,0,3.0,5,4,2,1,4,0,14.0,2.0,2.0,0.0,143.64,0
2.0,2,1,32.0,3,0,3.0,3,2,3,0,5,0,12.0,1.0,1.0,1.0,143.35,0
0.0,1,3,14.0,1,1,2.0,4,2,5,2,7,0,17.0,1.0,1.0,2.0,153.26,1
7.0,2,1,6.0,4,0,3.0,2,3,2,2,3,0,16.0,0.0,1.0,3.0,132.8,0
27.0,1,1,25.0,3,0,3.0,3,2,5,1,10,1,11.0,0.0,1.0,4.0,154.85,0
2.0,0,3,6.0,5,1,2.0,3,2,2,0,1,0,19.0,0.0,1.0,1.0,143.42,0
10.0,2,1,16.0,4,0,3.0,3,3,5,1,1,1,13.0,3.0,4.0,3.0,127.82,0
11.0,0,1,8.0,4,0,3.0,2,2,5,2,7,1,12.0,4.0,4.0,11.0,159.8,0
7.0,2,1,8.0,3,0,2.0,4,4,5,2,2,0,11.0,1.0,1.0,3.0,143.81,0
8.0,2,3,14.0,4,0,3.0,3,3,2,0,2,0,16.0,0.0,1.0,2.0,125.72,0
3.0,2,1,6.0,4,1,2.0,5,4,3,0,4,0,21.0,1.0,1.0,2.0,138.33,0
13.0,0,1,8.0,3,0,2.0,2,2,4,0,2,0,23.0,0.0,3.0,7.0,142.44,0
7.0,1,3,14.0,4,0,3.0,3,2,5,0,6,0,17.0,1.0,1.0,2.0,165.0,0
15.0,0,1,14.0,4,1,3.0,3,5,2,1,2,0,13.0,1.0,9.0,9.0,284.3,0
9.0,1,1,12.0,4,1,3.0,2,4,5,0,2,1,21.0,1.0,1.0,0.0,123.02000000000001,1
0.0,0,1,15.0,4,1,3.0,4,3,4,1,2,0,11.0,1.0,1.0,0.0,126.94,0
25.0,2,1,17.0,4,0,3.0,3,2,3,0,9,0,20.0,1.0,1.0,4.0,131.49,0
23.0,1,1,8.0,3,1,3.0,3,1,3,0,6,0,16.0,1.0,1.0,3.0,276.39,0
0.0,2,1,14.0,4,0,2.0,4,3,5,0,2,1,11.0,0.0,1.0,0.0,123.19,1
6.0,1,1,13.0,3,1,2.0,3,0,3,0,1,0,11.0,0.0,3.0,3.0,216.91000000000003,0
0.0,1,3,22.0,5,0,3.0,3,2,5,2,6,0,15.0,1.0,1.0,2.0,153.24,1
20.0,1,1,8.0,6,0,2.0,3,1,2,0,2,1,11.0,1.0,3.0,0.0,267.52,0
9.0,1,1,6.0,6,0,2.0,3,2,4,0,1,0,15.0,0.0,1.0,5.0,152.28,0
2.0,2,1,29.0,4,1,3.0,2,3,3,0,2,0,23.0,1.0,1.0,7.0,127.0,0
20.0,1,1,8.0,4,1,2.0,3,5,4,2,8,1,15.0,5.0,9.0,8.0,291.97,1
8.0,2,1,14.0,4,0,2.0,2,3,3,2,4,0,13.0,0.0,2.0,2.0,125.06,0
15.0,1,1,6.0,4,0,2.0,4,2,2,0,10,1,13.0,0.0,1.0,2.0,160.62,0
0.0,2,1,8.0,3,1,2.0,3,4,3,2,7,0,17.0,0.0,2.0,1.0,143.82,1
9.0,2,2,19.0,6,1,2.0,3,3,4,0,4,0,13.0,1.0,1.0,4.0,123.02000000000001,0
5.0,1,1,10.0,4,0,3.0,4,2,3,0,2,0,12.0,1.0,6.0,8.0,161.62,0
13.0,0,1,22.0,3,1,2.0,4,2,3,2,7,0,14.0,1.0,1.0,0.0,150.94,0
3.0,1,1,8.0,3,0,2.0,4,2,2,2,6,1,23.0,1.0,1.0,0.0,168.77,0
9.0,2,1,8.0,4,0,3.0,4,3,3,2,2,0,14.0,1.0,1.0,0.0,123.02000000000001,0
15.0,2,1,32.0,4,1,3.0,3,2,4,0,2,0,13.0,2.0,7.0,8.0,144.34,0
11.0,0,1,18.0,4,1,2.0,4,2,5,1,3,0,15.0,1.0,1.0,2.0,162.88,0
7.0,0,1,14.0,4,0,3.0,4,3,2,2,2,0,16.0,1.0,1.0,3.0,125.53,0
12.0,1,3,17.0,5,0,2.0,3,0,2,0,2,0,18.0,0.0,7.0,7.0,176.54,1
18.0,1,3,8.0,3,1,2.0,3,2,2,2,5,0,16.0,0.0,7.0,3.0,151.6,1
16.0,1,1,20.0,4,1,3.0,3,1,5,0,7,0,23.0,1.0,1.0,0.0,271.59,0
0.0,1,1,11.0,2,1,2.0,4,0,2,1,2,1,16.0,0.0,1.0,3.0,228.07999999999998,0
8.0,1,1,13.0,6,1,2.0,3,0,3,2,4,0,21.0,0.0,1.0,6.0,202.21,0
1.0,2,3,8.0,5,0,2.0,3,2,4,0,2,1,20.0,6.0,7.0,5.0,147.79,0
7.0,2,2,9.0,6,1,2.0,3,4,2,0,1,0,19.0,1.0,1.0,2.0,137.37,0
0.0,0,1,14.0,0,0,2.0,4,3,3,0,2,1,14.0,0.0,1.0,7.0,123.66,1
9.0,0,1,9.0,3,1,2.0,3,4,2,0,2,0,11.0,1.0,1.0,0.0,123.02000000000001,0
24.0,1,3,32.0,5,0,3.0,3,1,3,0,3,0,14.0,1.0,4.0,11.0,263.07,0
17.0,1,1,10.0,3,1,2.0,3,2,4,2,10,0,12.0,1.0,2.0,3.0,159.33,0
0.0,2,1,8.0,0,1,3.0,2,3,5,2,8,0,13.0,1.0,1.0,1.0,134.24,0
6.0,2,3,6.0,3,1,2.0,2,2,5,1,2,0,22.0,0.0,1.0,8.0,140.37,0
8.0,2,1,14.0,0,0,2.0,4,3,5,2,2,0,11.0,1.0,1.0,1.0,125.59,0
9.0,1,3,6.0,4,1,2.0,3,2,2,0,2,1,14.0,2.0,4.0,11.0,162.01,0
5.0,2,3,19.0,4,1,3.0,3,2,2,1,3,0,11.0,0.0,1.0,3.0,144.03,0
3.0,0,1,11.0,4,1,3.0,4,4,2,1,10,0,12.0,0.0,1.0,3.0,137.61,0
26.0,1,3,13.0,5,0,3.0,4,0,2,0,8,1,18.0,0.0,1.0,3.0,209.33999999999997,0
18.0,1,3,15.0,5,1,3.0,3,0,5,1,5,1,12.0,1.0,1.0,2.0,207.61,0
5.0,1,1,14.0,3,0,3.0,2,2,3,0,6,0,12.0,1.0,1.0,3.0,151.75,0
